#               x              rho              vx               vy               vx               pre               Bx              By                Bz
   0.32971760E+00   0.11684740E+00  -0.24272770E+00  -0.17249100E+00   0.00000000E+00   0.89367970E-01   0.89998840E+00  -0.89998840E+00   0.00000000E+00
   0.32981760E+00   0.11686960E+00  -0.24205600E+00  -0.17198830E+00   0.00000000E+00   0.89396240E-01   0.90026570E+00  -0.90026570E+00   0.00000000E+00
   0.32991760E+00   0.11689180E+00  -0.24138430E+00  -0.17148560E+00   0.00000000E+00   0.89424510E-01   0.90054310E+00  -0.90054310E+00   0.00000000E+00
   0.33001770E+00   0.11691400E+00  -0.24071240E+00  -0.17098310E+00   0.00000000E+00   0.89452800E-01   0.90082040E+00  -0.90082040E+00   0.00000000E+00
   0.33011770E+00   0.11693610E+00  -0.24004050E+00  -0.17048070E+00   0.00000000E+00   0.89481090E-01   0.90109780E+00  -0.90109780E+00   0.00000000E+00
   0.33021780E+00   0.11695830E+00  -0.23936860E+00  -0.16997830E+00   0.00000000E+00   0.89509390E-01   0.90137520E+00  -0.90137520E+00   0.00000000E+00
   0.33031790E+00   0.11698050E+00  -0.23869660E+00  -0.16947610E+00   0.00000000E+00   0.89537710E-01   0.90165260E+00  -0.90165260E+00   0.00000000E+00
   0.33041790E+00   0.11700270E+00  -0.23802450E+00  -0.16897400E+00   0.00000000E+00   0.89566030E-01   0.90193000E+00  -0.90193000E+00   0.00000000E+00
   0.33051800E+00   0.11702490E+00  -0.23735230E+00  -0.16847200E+00   0.00000000E+00   0.89594350E-01   0.90220740E+00  -0.90220740E+00   0.00000000E+00
   0.33061810E+00   0.11704710E+00  -0.23668010E+00  -0.16797010E+00   0.00000000E+00   0.89622690E-01   0.90248490E+00  -0.90248490E+00   0.00000000E+00
   0.33071820E+00   0.11706940E+00  -0.23600780E+00  -0.16746830E+00   0.00000000E+00   0.89651040E-01   0.90276240E+00  -0.90276240E+00   0.00000000E+00
   0.33081840E+00   0.11709160E+00  -0.23533550E+00  -0.16696660E+00   0.00000000E+00   0.89679390E-01   0.90303990E+00  -0.90303990E+00   0.00000000E+00
   0.33091850E+00   0.11711380E+00  -0.23466310E+00  -0.16646500E+00   0.00000000E+00   0.89707760E-01   0.90331750E+00  -0.90331750E+00   0.00000000E+00
   0.33101860E+00   0.11713600E+00  -0.23399070E+00  -0.16596350E+00   0.00000000E+00   0.89736130E-01   0.90359500E+00  -0.90359500E+00   0.00000000E+00
   0.33111880E+00   0.11715820E+00  -0.23331810E+00  -0.16546210E+00   0.00000000E+00   0.89764520E-01   0.90387260E+00  -0.90387260E+00   0.00000000E+00
   0.33121890E+00   0.11718050E+00  -0.23264560E+00  -0.16496080E+00   0.00000000E+00   0.89792910E-01   0.90415020E+00  -0.90415020E+00   0.00000000E+00
   0.33131910E+00   0.11720270E+00  -0.23197290E+00  -0.16445960E+00   0.00000000E+00   0.89821310E-01   0.90442780E+00  -0.90442780E+00   0.00000000E+00
   0.33141930E+00   0.11722490E+00  -0.23130020E+00  -0.16395860E+00   0.00000000E+00   0.89849720E-01   0.90470540E+00  -0.90470540E+00   0.00000000E+00
   0.33151940E+00   0.11724720E+00  -0.23062740E+00  -0.16345760E+00   0.00000000E+00   0.89878140E-01   0.90498310E+00  -0.90498310E+00   0.00000000E+00
   0.33161960E+00   0.11726940E+00  -0.22995460E+00  -0.16295670E+00   0.00000000E+00   0.89906560E-01   0.90526080E+00  -0.90526080E+00   0.00000000E+00
   0.33171980E+00   0.11729170E+00  -0.22928170E+00  -0.16245600E+00   0.00000000E+00   0.89935000E-01   0.90553850E+00  -0.90553850E+00   0.00000000E+00
   0.33182000E+00   0.11731400E+00  -0.22860880E+00  -0.16195530E+00   0.00000000E+00   0.89963450E-01   0.90581620E+00  -0.90581620E+00   0.00000000E+00
   0.33192030E+00   0.11733620E+00  -0.22793570E+00  -0.16145470E+00   0.00000000E+00   0.89991900E-01   0.90609390E+00  -0.90609390E+00   0.00000000E+00
   0.33202050E+00   0.11735850E+00  -0.22726270E+00  -0.16095430E+00   0.00000000E+00   0.90020360E-01   0.90637170E+00  -0.90637170E+00   0.00000000E+00
   0.33212070E+00   0.11738080E+00  -0.22658950E+00  -0.16045390E+00   0.00000000E+00   0.90048840E-01   0.90664950E+00  -0.90664950E+00   0.00000000E+00
   0.33222100E+00   0.11740300E+00  -0.22591630E+00  -0.15995370E+00   0.00000000E+00   0.90077320E-01   0.90692730E+00  -0.90692730E+00   0.00000000E+00
   0.33232120E+00   0.11742530E+00  -0.22524300E+00  -0.15945360E+00   0.00000000E+00   0.90105810E-01   0.90720510E+00  -0.90720510E+00   0.00000000E+00
   0.33242150E+00   0.11744760E+00  -0.22456970E+00  -0.15895350E+00   0.00000000E+00   0.90134310E-01   0.90748300E+00  -0.90748300E+00   0.00000000E+00
   0.33252180E+00   0.11746990E+00  -0.22389630E+00  -0.15845360E+00   0.00000000E+00   0.90162820E-01   0.90776080E+00  -0.90776080E+00   0.00000000E+00
   0.33262210E+00   0.11749220E+00  -0.22322290E+00  -0.15795370E+00   0.00000000E+00   0.90191340E-01   0.90803870E+00  -0.90803870E+00   0.00000000E+00
   0.33272230E+00   0.11751450E+00  -0.22254930E+00  -0.15745400E+00   0.00000000E+00   0.90219860E-01   0.90831660E+00  -0.90831660E+00   0.00000000E+00
   0.33282270E+00   0.11753680E+00  -0.22187580E+00  -0.15695440E+00   0.00000000E+00   0.90248400E-01   0.90859460E+00  -0.90859460E+00   0.00000000E+00
   0.33292300E+00   0.11755910E+00  -0.22120210E+00  -0.15645490E+00   0.00000000E+00   0.90276940E-01   0.90887250E+00  -0.90887250E+00   0.00000000E+00
   0.33302330E+00   0.11758140E+00  -0.22052840E+00  -0.15595540E+00   0.00000000E+00   0.90305500E-01   0.90915050E+00  -0.90915050E+00   0.00000000E+00
   0.33312360E+00   0.11760370E+00  -0.21985460E+00  -0.15545610E+00   0.00000000E+00   0.90334060E-01   0.90942850E+00  -0.90942850E+00   0.00000000E+00
   0.33322400E+00   0.11762600E+00  -0.21918080E+00  -0.15495690E+00   0.00000000E+00   0.90362630E-01   0.90970650E+00  -0.90970650E+00   0.00000000E+00
   0.33332430E+00   0.11764830E+00  -0.21850690E+00  -0.15445780E+00   0.00000000E+00   0.90391210E-01   0.90998450E+00  -0.90998450E+00   0.00000000E+00
   0.33342430E+00   0.11767060E+00  -0.21783570E+00  -0.15396080E+00   0.00000000E+00   0.90419690E-01   0.91026150E+00  -0.91026150E+00   0.00000000E+00
   0.33352460E+00   0.11769290E+00  -0.21716160E+00  -0.15346190E+00   0.00000000E+00   0.90448290E-01   0.91053960E+00  -0.91053960E+00   0.00000000E+00
   0.33362460E+00   0.11771510E+00  -0.21649030E+00  -0.15296510E+00   0.00000000E+00   0.90476780E-01   0.91081650E+00  -0.91081650E+00   0.00000000E+00
   0.33372460E+00   0.11773740E+00  -0.21581880E+00  -0.15246840E+00   0.00000000E+00   0.90505280E-01   0.91109350E+00  -0.91109350E+00   0.00000000E+00
   0.33382460E+00   0.11775960E+00  -0.21514730E+00  -0.15197180E+00   0.00000000E+00   0.90533790E-01   0.91137060E+00  -0.91137060E+00   0.00000000E+00
   0.33392460E+00   0.11778190E+00  -0.21447580E+00  -0.15147530E+00   0.00000000E+00   0.90562310E-01   0.91164760E+00  -0.91164760E+00   0.00000000E+00
   0.33402460E+00   0.11780420E+00  -0.21380420E+00  -0.15097890E+00   0.00000000E+00   0.90590840E-01   0.91192470E+00  -0.91192470E+00   0.00000000E+00
   0.33412460E+00   0.11782640E+00  -0.21313250E+00  -0.15048260E+00   0.00000000E+00   0.90619380E-01   0.91220180E+00  -0.91220180E+00   0.00000000E+00
   0.33422460E+00   0.11784870E+00  -0.21246070E+00  -0.14998640E+00   0.00000000E+00   0.90647930E-01   0.91247890E+00  -0.91247890E+00   0.00000000E+00
   0.33432470E+00   0.11787100E+00  -0.21178890E+00  -0.14949030E+00   0.00000000E+00   0.90676480E-01   0.91275600E+00  -0.91275600E+00   0.00000000E+00
   0.33442470E+00   0.11789320E+00  -0.21111700E+00  -0.14899440E+00   0.00000000E+00   0.90705050E-01   0.91303320E+00  -0.91303320E+00   0.00000000E+00
   0.33452480E+00   0.11791550E+00  -0.21044510E+00  -0.14849850E+00   0.00000000E+00   0.90733620E-01   0.91331030E+00  -0.91331030E+00   0.00000000E+00
   0.33462480E+00   0.11793780E+00  -0.20977310E+00  -0.14800270E+00   0.00000000E+00   0.90762200E-01   0.91358750E+00  -0.91358750E+00   0.00000000E+00
   0.33472490E+00   0.11796010E+00  -0.20910110E+00  -0.14750700E+00   0.00000000E+00   0.90790800E-01   0.91386480E+00  -0.91386480E+00   0.00000000E+00
   0.33482500E+00   0.11798240E+00  -0.20842890E+00  -0.14701140E+00   0.00000000E+00   0.90819400E-01   0.91414200E+00  -0.91414200E+00   0.00000000E+00
   0.33492510E+00   0.11800470E+00  -0.20775680E+00  -0.14651590E+00   0.00000000E+00   0.90848010E-01   0.91441930E+00  -0.91441930E+00   0.00000000E+00
   0.33502520E+00   0.11802700E+00  -0.20708450E+00  -0.14602060E+00   0.00000000E+00   0.90876630E-01   0.91469650E+00  -0.91469650E+00   0.00000000E+00
   0.33512530E+00   0.11804930E+00  -0.20641220E+00  -0.14552530E+00   0.00000000E+00   0.90905250E-01   0.91497380E+00  -0.91497380E+00   0.00000000E+00
   0.33522540E+00   0.11807160E+00  -0.20573980E+00  -0.14503010E+00   0.00000000E+00   0.90933890E-01   0.91525120E+00  -0.91525120E+00   0.00000000E+00
   0.33532550E+00   0.11809390E+00  -0.20506740E+00  -0.14453500E+00   0.00000000E+00   0.90962540E-01   0.91552850E+00  -0.91552850E+00   0.00000000E+00
   0.33542570E+00   0.11811620E+00  -0.20439490E+00  -0.14404010E+00   0.00000000E+00   0.90991190E-01   0.91580590E+00  -0.91580590E+00   0.00000000E+00
   0.33552580E+00   0.11813860E+00  -0.20372240E+00  -0.14354520E+00   0.00000000E+00   0.91019860E-01   0.91608330E+00  -0.91608330E+00   0.00000000E+00
   0.33562600E+00   0.11816090E+00  -0.20304980E+00  -0.14305040E+00   0.00000000E+00   0.91048530E-01   0.91636070E+00  -0.91636070E+00   0.00000000E+00
   0.33572610E+00   0.11818320E+00  -0.20237710E+00  -0.14255570E+00   0.00000000E+00   0.91077210E-01   0.91663810E+00  -0.91663810E+00   0.00000000E+00
   0.33582630E+00   0.11820560E+00  -0.20170430E+00  -0.14206120E+00   0.00000000E+00   0.91105900E-01   0.91691560E+00  -0.91691560E+00   0.00000000E+00
   0.33592650E+00   0.11822790E+00  -0.20103150E+00  -0.14156670E+00   0.00000000E+00   0.91134600E-01   0.91719300E+00  -0.91719300E+00   0.00000000E+00
   0.33602670E+00   0.11825030E+00  -0.20035870E+00  -0.14107230E+00   0.00000000E+00   0.91163310E-01   0.91747050E+00  -0.91747050E+00   0.00000000E+00
   0.33612690E+00   0.11827260E+00  -0.19968570E+00  -0.14057810E+00   0.00000000E+00   0.91192030E-01   0.91774810E+00  -0.91774810E+00   0.00000000E+00
   0.33622710E+00   0.11829500E+00  -0.19901280E+00  -0.14008390E+00   0.00000000E+00   0.91220760E-01   0.91802560E+00  -0.91802560E+00   0.00000000E+00
   0.33632730E+00   0.11831730E+00  -0.19833970E+00  -0.13958980E+00   0.00000000E+00   0.91249490E-01   0.91830320E+00  -0.91830320E+00   0.00000000E+00
   0.33642750E+00   0.11833970E+00  -0.19766660E+00  -0.13909580E+00   0.00000000E+00   0.91278240E-01   0.91858080E+00  -0.91858080E+00   0.00000000E+00
   0.33652780E+00   0.11836200E+00  -0.19699340E+00  -0.13860200E+00   0.00000000E+00   0.91306990E-01   0.91885840E+00  -0.91885840E+00   0.00000000E+00
   0.33662800E+00   0.11838440E+00  -0.19632020E+00  -0.13810820E+00   0.00000000E+00   0.91335760E-01   0.91913600E+00  -0.91913600E+00   0.00000000E+00
   0.33672830E+00   0.11840680E+00  -0.19564690E+00  -0.13761450E+00   0.00000000E+00   0.91364530E-01   0.91941360E+00  -0.91941360E+00   0.00000000E+00
   0.33682850E+00   0.11842920E+00  -0.19497350E+00  -0.13712100E+00   0.00000000E+00   0.91393310E-01   0.91969130E+00  -0.91969130E+00   0.00000000E+00
   0.33692880E+00   0.11845150E+00  -0.19430010E+00  -0.13662750E+00   0.00000000E+00   0.91422100E-01   0.91996900E+00  -0.91996900E+00   0.00000000E+00
   0.33702910E+00   0.11847390E+00  -0.19362660E+00  -0.13613410E+00   0.00000000E+00   0.91450900E-01   0.92024670E+00  -0.92024670E+00   0.00000000E+00
   0.33712940E+00   0.11849630E+00  -0.19295310E+00  -0.13564090E+00   0.00000000E+00   0.91479710E-01   0.92052440E+00  -0.92052440E+00   0.00000000E+00
   0.33722970E+00   0.11851870E+00  -0.19227940E+00  -0.13514770E+00   0.00000000E+00   0.91508530E-01   0.92080220E+00  -0.92080220E+00   0.00000000E+00
   0.33733000E+00   0.11854110E+00  -0.19160580E+00  -0.13465460E+00   0.00000000E+00   0.91537360E-01   0.92108000E+00  -0.92108000E+00   0.00000000E+00
   0.33743030E+00   0.11856350E+00  -0.19093200E+00  -0.13416170E+00   0.00000000E+00   0.91566190E-01   0.92135780E+00  -0.92135780E+00   0.00000000E+00
   0.33753060E+00   0.11858590E+00  -0.19025820E+00  -0.13366880E+00   0.00000000E+00   0.91595040E-01   0.92163560E+00  -0.92163560E+00   0.00000000E+00
   0.33763060E+00   0.11860830E+00  -0.18958710E+00  -0.13317800E+00   0.00000000E+00   0.91623780E-01   0.92191230E+00  -0.92191230E+00   0.00000000E+00
   0.33773090E+00   0.11863070E+00  -0.18891320E+00  -0.13268540E+00   0.00000000E+00   0.91652640E-01   0.92219020E+00  -0.92219020E+00   0.00000000E+00
   0.33783090E+00   0.11865300E+00  -0.18824190E+00  -0.13219480E+00   0.00000000E+00   0.91681400E-01   0.92246700E+00  -0.92246700E+00   0.00000000E+00
   0.33793120E+00   0.11867540E+00  -0.18756790E+00  -0.13170230E+00   0.00000000E+00   0.91710280E-01   0.92274490E+00  -0.92274490E+00   0.00000000E+00
   0.33803120E+00   0.11869780E+00  -0.18689650E+00  -0.13121190E+00   0.00000000E+00   0.91739050E-01   0.92302170E+00  -0.92302170E+00   0.00000000E+00
   0.33813120E+00   0.11872010E+00  -0.18622500E+00  -0.13072160E+00   0.00000000E+00   0.91767830E-01   0.92329850E+00  -0.92329850E+00   0.00000000E+00
   0.33823120E+00   0.11874250E+00  -0.18555350E+00  -0.13023140E+00   0.00000000E+00   0.91796630E-01   0.92357540E+00  -0.92357540E+00   0.00000000E+00
   0.33833120E+00   0.11876480E+00  -0.18488190E+00  -0.12974130E+00   0.00000000E+00   0.91825430E-01   0.92385230E+00  -0.92385230E+00   0.00000000E+00
   0.33843120E+00   0.11878720E+00  -0.18421030E+00  -0.12925140E+00   0.00000000E+00   0.91854240E-01   0.92412920E+00  -0.92412920E+00   0.00000000E+00
   0.33853120E+00   0.11880950E+00  -0.18353860E+00  -0.12876150E+00   0.00000000E+00   0.91883060E-01   0.92440610E+00  -0.92440610E+00   0.00000000E+00
   0.33863120E+00   0.11883190E+00  -0.18286680E+00  -0.12827170E+00   0.00000000E+00   0.91911890E-01   0.92468300E+00  -0.92468300E+00   0.00000000E+00
   0.33873120E+00   0.11885430E+00  -0.18219500E+00  -0.12778200E+00   0.00000000E+00   0.91940720E-01   0.92496000E+00  -0.92496000E+00   0.00000000E+00
   0.33883130E+00   0.11887660E+00  -0.18152310E+00  -0.12729240E+00   0.00000000E+00   0.91969570E-01   0.92523700E+00  -0.92523700E+00   0.00000000E+00
   0.33893130E+00   0.11889900E+00  -0.18085120E+00  -0.12680290E+00   0.00000000E+00   0.91998430E-01   0.92551400E+00  -0.92551400E+00   0.00000000E+00
   0.33903140E+00   0.11892140E+00  -0.18017920E+00  -0.12631350E+00   0.00000000E+00   0.92027290E-01   0.92579100E+00  -0.92579100E+00   0.00000000E+00
   0.33913150E+00   0.11894380E+00  -0.17950710E+00  -0.12582420E+00   0.00000000E+00   0.92056160E-01   0.92606810E+00  -0.92606810E+00   0.00000000E+00
   0.33923160E+00   0.11896620E+00  -0.17883500E+00  -0.12533500E+00   0.00000000E+00   0.92085050E-01   0.92634520E+00  -0.92634520E+00   0.00000000E+00
   0.33933160E+00   0.11898860E+00  -0.17816280E+00  -0.12484590E+00   0.00000000E+00   0.92113940E-01   0.92662230E+00  -0.92662230E+00   0.00000000E+00
   0.33943170E+00   0.11901100E+00  -0.17749050E+00  -0.12435690E+00   0.00000000E+00   0.92142840E-01   0.92689940E+00  -0.92689940E+00   0.00000000E+00
   0.33953180E+00   0.11903340E+00  -0.17681820E+00  -0.12386790E+00   0.00000000E+00   0.92171750E-01   0.92717650E+00  -0.92717650E+00   0.00000000E+00
   0.33963200E+00   0.11905580E+00  -0.17614580E+00  -0.12337910E+00   0.00000000E+00   0.92200670E-01   0.92745370E+00  -0.92745370E+00   0.00000000E+00
   0.33973210E+00   0.11907820E+00  -0.17547340E+00  -0.12289040E+00   0.00000000E+00   0.92229590E-01   0.92773090E+00  -0.92773090E+00   0.00000000E+00
   0.33983220E+00   0.11910060E+00  -0.17480090E+00  -0.12240180E+00   0.00000000E+00   0.92258530E-01   0.92800810E+00  -0.92800810E+00   0.00000000E+00
   0.33993240E+00   0.11912300E+00  -0.17412830E+00  -0.12191330E+00   0.00000000E+00   0.92287480E-01   0.92828530E+00  -0.92828530E+00   0.00000000E+00
   0.34003250E+00   0.11914540E+00  -0.17345570E+00  -0.12142490E+00   0.00000000E+00   0.92316430E-01   0.92856260E+00  -0.92856260E+00   0.00000000E+00
   0.34013270E+00   0.11916790E+00  -0.17278300E+00  -0.12093650E+00   0.00000000E+00   0.92345400E-01   0.92883990E+00  -0.92883990E+00   0.00000000E+00
   0.34023280E+00   0.11919030E+00  -0.17211020E+00  -0.12044830E+00   0.00000000E+00   0.92374370E-01   0.92911720E+00  -0.92911720E+00   0.00000000E+00
   0.34033300E+00   0.11921270E+00  -0.17143740E+00  -0.11996020E+00   0.00000000E+00   0.92403350E-01   0.92939450E+00  -0.92939450E+00   0.00000000E+00
   0.34043320E+00   0.11923520E+00  -0.17076450E+00  -0.11947220E+00   0.00000000E+00   0.92432350E-01   0.92967180E+00  -0.92967180E+00   0.00000000E+00
   0.34053340E+00   0.11925760E+00  -0.17009160E+00  -0.11898420E+00   0.00000000E+00   0.92461350E-01   0.92994920E+00  -0.92994920E+00   0.00000000E+00
   0.34063360E+00   0.11928010E+00  -0.16941860E+00  -0.11849640E+00   0.00000000E+00   0.92490360E-01   0.93022660E+00  -0.93022660E+00   0.00000000E+00
   0.34073380E+00   0.11930250E+00  -0.16874550E+00  -0.11800860E+00   0.00000000E+00   0.92519370E-01   0.93050400E+00  -0.93050400E+00   0.00000000E+00
   0.34083410E+00   0.11932500E+00  -0.16807240E+00  -0.11752100E+00   0.00000000E+00   0.92548400E-01   0.93078140E+00  -0.93078140E+00   0.00000000E+00
   0.34093430E+00   0.11934740E+00  -0.16739920E+00  -0.11703350E+00   0.00000000E+00   0.92577440E-01   0.93105890E+00  -0.93105890E+00   0.00000000E+00
   0.34103450E+00   0.11936990E+00  -0.16672600E+00  -0.11654600E+00   0.00000000E+00   0.92606490E-01   0.93133630E+00  -0.93133630E+00   0.00000000E+00
   0.34113480E+00   0.11939240E+00  -0.16605270E+00  -0.11605870E+00   0.00000000E+00   0.92635540E-01   0.93161380E+00  -0.93161380E+00   0.00000000E+00
   0.34123500E+00   0.11941490E+00  -0.16537930E+00  -0.11557140E+00   0.00000000E+00   0.92664610E-01   0.93189140E+00  -0.93189140E+00   0.00000000E+00
   0.34133530E+00   0.11943730E+00  -0.16470590E+00  -0.11508430E+00   0.00000000E+00   0.92693680E-01   0.93216890E+00  -0.93216890E+00   0.00000000E+00
   0.34143560E+00   0.11945980E+00  -0.16403240E+00  -0.11459720E+00   0.00000000E+00   0.92722760E-01   0.93244650E+00  -0.93244650E+00   0.00000000E+00
   0.34153590E+00   0.11948230E+00  -0.16335880E+00  -0.11411020E+00   0.00000000E+00   0.92751850E-01   0.93272410E+00  -0.93272410E+00   0.00000000E+00
   0.34163620E+00   0.11950480E+00  -0.16268520E+00  -0.11362340E+00   0.00000000E+00   0.92780950E-01   0.93300170E+00  -0.93300170E+00   0.00000000E+00
   0.34173650E+00   0.11952730E+00  -0.16201150E+00  -0.11313660E+00   0.00000000E+00   0.92810060E-01   0.93327930E+00  -0.93327930E+00   0.00000000E+00
   0.34183680E+00   0.11954980E+00  -0.16133780E+00  -0.11264990E+00   0.00000000E+00   0.92839180E-01   0.93355700E+00  -0.93355700E+00   0.00000000E+00
   0.34193710E+00   0.11957230E+00  -0.16066400E+00  -0.11216340E+00   0.00000000E+00   0.92868310E-01   0.93383470E+00  -0.93383470E+00   0.00000000E+00
   0.34203710E+00   0.11959470E+00  -0.15999280E+00  -0.11167890E+00   0.00000000E+00   0.92897330E-01   0.93411120E+00  -0.93411120E+00   0.00000000E+00
   0.34213740E+00   0.11961720E+00  -0.15931890E+00  -0.11119250E+00   0.00000000E+00   0.92926480E-01   0.93438900E+00  -0.93438900E+00   0.00000000E+00
   0.34223740E+00   0.11963960E+00  -0.15864760E+00  -0.11070820E+00   0.00000000E+00   0.92955520E-01   0.93466560E+00  -0.93466560E+00   0.00000000E+00
   0.34233770E+00   0.11966220E+00  -0.15797360E+00  -0.11022200E+00   0.00000000E+00   0.92984680E-01   0.93494340E+00  -0.93494340E+00   0.00000000E+00
   0.34243770E+00   0.11968460E+00  -0.15730220E+00  -0.10973780E+00   0.00000000E+00   0.93013740E-01   0.93522000E+00  -0.93522000E+00   0.00000000E+00
   0.34253770E+00   0.11970700E+00  -0.15663080E+00  -0.10925380E+00   0.00000000E+00   0.93042800E-01   0.93549670E+00  -0.93549670E+00   0.00000000E+00
   0.34263800E+00   0.11972960E+00  -0.15595650E+00  -0.10876790E+00   0.00000000E+00   0.93071990E-01   0.93577460E+00  -0.93577460E+00   0.00000000E+00
   0.34273800E+00   0.11975200E+00  -0.15528490E+00  -0.10828410E+00   0.00000000E+00   0.93101080E-01   0.93605130E+00  -0.93605130E+00   0.00000000E+00
   0.34283800E+00   0.11977450E+00  -0.15461330E+00  -0.10780030E+00   0.00000000E+00   0.93130170E-01   0.93632810E+00  -0.93632810E+00   0.00000000E+00
   0.34293800E+00   0.11979690E+00  -0.15394160E+00  -0.10731670E+00   0.00000000E+00   0.93159270E-01   0.93660480E+00  -0.93660480E+00   0.00000000E+00
   0.34303810E+00   0.11981940E+00  -0.15326990E+00  -0.10683310E+00   0.00000000E+00   0.93188380E-01   0.93688160E+00  -0.93688160E+00   0.00000000E+00
   0.34313810E+00   0.11984180E+00  -0.15259800E+00  -0.10634970E+00   0.00000000E+00   0.93217500E-01   0.93715850E+00  -0.93715850E+00   0.00000000E+00
   0.34323810E+00   0.11986430E+00  -0.15192620E+00  -0.10586630E+00   0.00000000E+00   0.93246630E-01   0.93743530E+00  -0.93743530E+00   0.00000000E+00
   0.34333820E+00   0.11988680E+00  -0.15125420E+00  -0.10538310E+00   0.00000000E+00   0.93275770E-01   0.93771220E+00  -0.93771220E+00   0.00000000E+00
   0.34343820E+00   0.11990930E+00  -0.15058220E+00  -0.10489990E+00   0.00000000E+00   0.93304910E-01   0.93798910E+00  -0.93798910E+00   0.00000000E+00
   0.34353830E+00   0.11993170E+00  -0.14991020E+00  -0.10441680E+00   0.00000000E+00   0.93334070E-01   0.93826600E+00  -0.93826600E+00   0.00000000E+00
   0.34363840E+00   0.11995420E+00  -0.14923800E+00  -0.10393380E+00   0.00000000E+00   0.93363230E-01   0.93854290E+00  -0.93854290E+00   0.00000000E+00
   0.34373840E+00   0.11997670E+00  -0.14856590E+00  -0.10345090E+00   0.00000000E+00   0.93392410E-01   0.93881990E+00  -0.93881990E+00   0.00000000E+00
   0.34383850E+00   0.11999920E+00  -0.14789360E+00  -0.10296820E+00   0.00000000E+00   0.93421590E-01   0.93909690E+00  -0.93909690E+00   0.00000000E+00
   0.34393860E+00   0.12002170E+00  -0.14722130E+00  -0.10248550E+00   0.00000000E+00   0.93450780E-01   0.93937390E+00  -0.93937390E+00   0.00000000E+00
   0.34403870E+00   0.12004420E+00  -0.14654890E+00  -0.10200290E+00   0.00000000E+00   0.93479980E-01   0.93965090E+00  -0.93965090E+00   0.00000000E+00
   0.34413890E+00   0.12006670E+00  -0.14587650E+00  -0.10152040E+00   0.00000000E+00   0.93509200E-01   0.93992800E+00  -0.93992800E+00   0.00000000E+00
   0.34423900E+00   0.12008920E+00  -0.14520400E+00  -0.10103800E+00   0.00000000E+00   0.93538410E-01   0.94020510E+00  -0.94020510E+00   0.00000000E+00
   0.34433910E+00   0.12011170E+00  -0.14453140E+00  -0.10055560E+00   0.00000000E+00   0.93567640E-01   0.94048220E+00  -0.94048220E+00   0.00000000E+00
   0.34443930E+00   0.12013430E+00  -0.14385880E+00  -0.10007340E+00   0.00000000E+00   0.93596880E-01   0.94075930E+00  -0.94075930E+00   0.00000000E+00
   0.34453940E+00   0.12015680E+00  -0.14318620E+00  -0.99591290E-01   0.00000000E+00   0.93626130E-01   0.94103640E+00  -0.94103640E+00   0.00000000E+00
   0.34463960E+00   0.12017930E+00  -0.14251340E+00  -0.99109260E-01   0.00000000E+00   0.93655390E-01   0.94131360E+00  -0.94131360E+00   0.00000000E+00
   0.34473980E+00   0.12020180E+00  -0.14184060E+00  -0.98627330E-01   0.00000000E+00   0.93684650E-01   0.94159080E+00  -0.94159080E+00   0.00000000E+00
   0.34484000E+00   0.12022440E+00  -0.14116770E+00  -0.98145490E-01   0.00000000E+00   0.93713930E-01   0.94186800E+00  -0.94186800E+00   0.00000000E+00
   0.34494010E+00   0.12024690E+00  -0.14049480E+00  -0.97663740E-01   0.00000000E+00   0.93743210E-01   0.94214530E+00  -0.94214530E+00   0.00000000E+00
   0.34504030E+00   0.12026940E+00  -0.13982180E+00  -0.97182090E-01   0.00000000E+00   0.93772500E-01   0.94242250E+00  -0.94242250E+00   0.00000000E+00
   0.34514060E+00   0.12029200E+00  -0.13914880E+00  -0.96700530E-01   0.00000000E+00   0.93801800E-01   0.94269980E+00  -0.94269980E+00   0.00000000E+00
   0.34524080E+00   0.12031450E+00  -0.13847570E+00  -0.96219070E-01   0.00000000E+00   0.93831110E-01   0.94297710E+00  -0.94297710E+00   0.00000000E+00
   0.34534100E+00   0.12033710E+00  -0.13780250E+00  -0.95737700E-01   0.00000000E+00   0.93860440E-01   0.94325440E+00  -0.94325440E+00   0.00000000E+00
   0.34544120E+00   0.12035970E+00  -0.13712930E+00  -0.95256420E-01   0.00000000E+00   0.93889760E-01   0.94353180E+00  -0.94353180E+00   0.00000000E+00
   0.34554150E+00   0.12038220E+00  -0.13645600E+00  -0.94775240E-01   0.00000000E+00   0.93919100E-01   0.94380920E+00  -0.94380920E+00   0.00000000E+00
   0.34564170E+00   0.12040480E+00  -0.13578260E+00  -0.94294150E-01   0.00000000E+00   0.93948450E-01   0.94408660E+00  -0.94408660E+00   0.00000000E+00
   0.34574200E+00   0.12042740E+00  -0.13510920E+00  -0.93813160E-01   0.00000000E+00   0.93977810E-01   0.94436400E+00  -0.94436400E+00   0.00000000E+00
   0.34584230E+00   0.12044990E+00  -0.13443570E+00  -0.93332260E-01   0.00000000E+00   0.94007170E-01   0.94464140E+00  -0.94464140E+00   0.00000000E+00
   0.34594260E+00   0.12047250E+00  -0.13376220E+00  -0.92851460E-01   0.00000000E+00   0.94036550E-01   0.94491890E+00  -0.94491890E+00   0.00000000E+00
   0.34604280E+00   0.12049510E+00  -0.13308860E+00  -0.92370750E-01   0.00000000E+00   0.94065930E-01   0.94519640E+00  -0.94519640E+00   0.00000000E+00
